purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,payment_id,sales_channel
1655,33,11,2025-04-04,1,15.4,1655,Online
1656,555,0,2025-04-16,5,48.4,1656,Online
1657,593,17,2025-04-26,5,11.0,1657,In-store
1658,237,19,2025-04-02,5,9.9,1658,Online
1659,142,12,2025-04-08,5,73.15,1659,Online
1660,676,24,2025-04-19,2,35.9,1660,In-store
1661,44,3,2025-03-27,5,62.3,1661,Online
1662,102,15,2025-04-17,4,191.12,1662,In-store
1663,913,20,2025-04-30,3,92.19,1663,Online
1664,461,7,2025-05-04,2,51.22,1664,In-store
1665,423,22,2025-03-23,4,66.48,1665,In-store
1666,414,5,2025-04-30,3,12.66,1666,Online
1667,459,10,2025-03-18,3,22.02,1667,Online
1668,111,0,2025-04-27,3,29.04,1668,Online
1669,840,23,2025-05-12,4,39.84,1669,In-store
1670,196,7,2025-03-18,5,128.05,1670,Online
1671,708,0,2025-03-23,5,48.4,1671,In-store
1672,404,17,2025-04-30,5,11.0,1672,Online
1673,108,16,2025-04-21,5,101.6,1673,Online
1674,982,18,2025-05-16,4,37.84,1674,Online
1675,407,14,2025-03-25,4,78.24,1675,Online
1676,778,22,2025-04-24,3,49.86,1676,Online
1677,2,14,2025-05-07,1,19.56,1677,Online
1678,535,4,2025-03-18,1,12.08,1678,Online
1679,837,11,2025-04-30,4,61.6,1679,Online
1680,519,14,2025-05-08,5,97.8,1680,Online
1681,39,14,2025-04-21,4,78.24,1681,In-store
1682,906,0,2025-03-30,1,9.68,1682,Online
1683,165,13,2025-03-24,1,2.82,1683,Online
1684,717,2,2025-05-11,2,62.2,1684,In-store
1685,971,1,2025-03-27,5,12.5,1685,Online
1686,919,1,2025-04-26,1,2.5,1686,Online
1687,486,5,2025-05-02,4,16.88,1687,In-store
1688,833,18,2025-05-14,3,28.38,1688,Online
1689,351,25,2025-04-13,1,17.0,1689,In-store
1690,113,13,2025-04-13,4,11.28,1690,In-store
1691,784,4,2025-05-13,2,24.16,1691,In-store
1692,512,2,2025-05-14,5,155.5,1692,Online
1693,414,25,2025-04-02,2,34.0,1693,In-store
1694,481,4,2025-04-22,2,24.16,1694,Online
1695,567,25,2025-03-24,4,68.0,1695,Online
1696,359,6,2025-05-10,3,74.73,1696,Online
1697,91,6,2025-04-12,1,24.91,1697,Online
1698,875,24,2025-03-23,4,71.8,1698,Online
1699,738,5,2025-05-14,4,16.88,1699,Online
1700,917,5,2025-04-02,1,4.22,1700,Online
1701,315,25,2025-05-08,1,17.0,1701,In-store
1702,951,15,2025-03-31,3,143.34,1702,Online
1703,262,6,2025-04-19,4,99.64,1703,Online
1704,250,13,2025-04-18,4,11.28,1704,Online
1705,709,23,2025-03-24,1,9.96,1705,In-store
1706,37,4,2025-05-15,5,60.4,1706,Online
1707,183,24,2025-03-27,4,71.8,1707,In-store
1708,975,18,2025-05-11,4,37.84,1708,Online
1709,777,3,2025-05-14,4,49.84,1709,Online
1710,545,9,2025-04-12,2,64.74,1710,In-store
1711,15,1,2025-03-19,4,10.0,1711,Online
1712,229,23,2025-04-28,4,39.84,1712,In-store
1713,704,13,2025-03-23,4,11.28,1713,Online
1714,910,4,2025-04-08,3,36.24,1714,In-store
1715,696,18,2025-04-19,3,28.38,1715,In-store
1716,784,3,2025-04-30,1,12.46,1716,In-store
1717,950,22,2025-03-28,3,49.86,1717,In-store
1718,530,0,2025-04-09,3,29.04,1718,Online
1719,333,20,2025-03-31,4,122.92,1719,Online
1720,302,6,2025-04-14,1,24.91,1720,In-store
1721,872,13,2025-03-24,2,5.64,1721,Online
1722,504,18,2025-05-02,2,18.92,1722,In-store
1723,361,17,2025-04-17,1,2.2,1723,Online
1724,611,21,2025-03-18,1,28.99,1724,In-store
1725,677,1,2025-04-13,1,2.5,1725,In-store
1726,637,12,2025-05-06,5,73.15,1726,In-store
1727,233,3,2025-04-01,2,24.92,1727,In-store
1728,766,23,2025-05-06,2,19.92,1728,Online
1729,560,21,2025-05-13,3,86.97,1729,In-store
1730,929,17,2025-04-21,4,8.8,1730,Online
1731,737,2,2025-05-07,4,124.4,1731,Online
1732,750,3,2025-04-10,3,37.38,1732,Online
1733,985,3,2025-04-30,5,62.3,1733,In-store
1734,541,23,2025-04-09,3,29.88,1734,Online
1735,589,13,2025-04-25,2,5.64,1735,In-store
1736,613,17,2025-03-24,1,2.2,1736,In-store
1737,708,9,2025-03-31,5,161.85,1737,Online
1738,961,1,2025-04-21,5,12.5,1738,Online
1739,978,2,2025-04-01,2,62.2,1739,In-store
1740,147,13,2025-05-05,3,8.46,1740,In-store
1741,386,25,2025-05-17,1,17.0,1741,In-store
1742,332,10,2025-05-06,3,22.02,1742,In-store
1743,881,2,2025-04-14,5,155.5,1743,Online
1744,594,14,2025-05-01,3,58.68,1744,In-store
1745,933,0,2025-04-15,3,29.04,1745,Online
1746,654,12,2025-05-06,3,43.89,1746,Online
1747,992,19,2025-05-16,1,1.98,1747,Online
1748,31,10,2025-05-06,4,29.36,1748,Online
1749,273,11,2025-04-11,5,77.0,1749,Online
1750,252,13,2025-03-29,2,5.64,1750,Online
1751,252,23,2025-03-21,2,19.92,1751,Online
1752,749,18,2025-05-12,3,28.38,1752,Online
1753,814,2,2025-05-07,5,155.5,1753,Online
1754,434,10,2025-04-12,5,36.7,1754,In-store
1755,712,25,2025-04-25,1,17.0,1755,In-store
1756,64,6,2025-05-11,1,24.91,1756,In-store
1757,96,22,2025-04-10,4,66.48,1757,In-store
1758,682,16,2025-03-19,5,101.6,1758,Online
1759,797,16,2025-03-30,4,81.28,1759,In-store
1760,585,4,2025-04-23,3,36.24,1760,In-store
1761,445,7,2025-04-27,1,25.61,1761,Online
1762,426,3,2025-04-22,5,62.3,1762,In-store
1763,681,6,2025-04-01,5,124.55,1763,Online
1764,536,24,2025-04-03,1,17.95,1764,In-store
1765,738,21,2025-04-15,2,57.98,1765,In-store
1766,874,14,2025-05-10,4,78.24,1766,In-store
1767,303,0,2025-05-01,1,9.68,1767,Online
1768,963,5,2025-03-25,2,8.44,1768,Online
1769,275,4,2025-05-01,1,12.08,1769,Online
1770,136,11,2025-05-11,2,30.8,1770,In-store
1771,882,22,2025-05-03,4,66.48,1771,In-store
1772,93,17,2025-04-10,4,8.8,1772,Online
1773,760,2,2025-04-12,5,155.5,1773,Online
1774,316,11,2025-04-11,3,46.2,1774,In-store
1775,415,20,2025-05-12,2,61.46,1775,In-store
1776,863,2,2025-04-05,3,93.3,1776,In-store
1777,267,11,2025-04-23,5,77.0,1777,In-store
1778,758,20,2025-04-15,3,92.19,1778,Online
1779,600,0,2025-04-04,1,9.68,1779,Online
1780,369,23,2025-04-19,3,29.88,1780,Online
1781,448,6,2025-03-19,5,124.55,1781,Online
1782,704,21,2025-05-10,4,115.96,1782,Online
1783,776,8,2025-04-26,3,108.57,1783,Online
1784,755,1,2025-04-12,4,10.0,1784,Online
1785,38,13,2025-05-07,4,11.28,1785,In-store
1786,422,19,2025-03-18,1,1.98,1786,Online
1787,758,9,2025-05-10,3,97.11,1787,In-store
1788,285,0,2025-04-17,5,48.4,1788,In-store
1789,83,3,2025-04-27,5,62.3,1789,In-store
1790,578,25,2025-03-24,5,85.0,1790,Online
1791,942,2,2025-04-08,1,31.1,1791,In-store
1792,67,6,2025-03-20,4,99.64,1792,Online
1793,974,16,2025-04-28,4,81.28,1793,Online
1794,40,18,2025-05-12,4,37.84,1794,In-store
1795,367,14,2025-04-03,1,19.56,1795,In-store
1796,736,12,2025-05-10,2,29.26,1796,Online
1797,38,12,2025-05-10,1,14.63,1797,In-store
1798,20,16,2025-03-25,5,101.6,1798,Online
1799,208,17,2025-04-09,4,8.8,1799,In-store
1800,363,18,2025-04-15,1,9.46,1800,In-store
1801,630,6,2025-04-18,3,74.73,1801,In-store
1802,762,25,2025-05-02,2,34.0,1802,Online
1803,5,24,2025-04-24,1,17.95,1803,Online
1804,145,6,2025-03-26,5,124.55,1804,Online
1805,789,22,2025-05-12,3,49.86,1805,Online
1806,440,13,2025-05-04,5,14.1,1806,In-store
1807,657,12,2025-05-16,2,29.26,1807,In-store
1808,475,21,2025-05-08,2,57.98,1808,In-store
1809,475,10,2025-04-25,5,36.7,1809,In-store
1810,446,21,2025-04-10,3,86.97,1810,In-store
1811,158,0,2025-03-21,3,29.04,1811,Online
1812,846,12,2025-04-03,2,29.26,1812,In-store
1813,635,16,2025-04-30,4,81.28,1813,In-store
1814,348,22,2025-04-13,3,49.86,1814,Online
1815,822,4,2025-03-25,4,48.32,1815,In-store
1816,980,3,2025-04-09,5,62.3,1816,Online
1817,804,16,2025-04-24,5,101.6,1817,Online
1818,624,13,2025-05-13,3,8.46,1818,Online
1819,142,5,2025-03-19,4,16.88,1819,In-store
1820,514,1,2025-04-19,2,5.0,1820,In-store
1821,233,11,2025-04-04,4,61.6,1821,Online
1822,307,18,2025-03-22,2,18.92,1822,Online
1823,961,11,2025-04-20,3,46.2,1823,In-store
1824,497,15,2025-05-11,5,238.9,1824,Online
1825,8,17,2025-04-24,4,8.8,1825,Online
1826,98,13,2025-05-10,3,8.46,1826,Online
1827,958,18,2025-04-14,4,37.84,1827,Online
1828,356,24,2025-05-09,1,17.95,1828,In-store
1829,151,9,2025-05-16,2,64.74,1829,In-store
1830,454,9,2025-03-29,1,32.37,1830,Online
1831,571,25,2025-04-17,4,68.0,1831,In-store
1832,442,17,2025-04-17,3,6.6,1832,In-store
1833,285,11,2025-04-10,1,15.4,1833,Online
1834,300,17,2025-05-02,5,11.0,1834,Online
1835,953,15,2025-04-05,3,143.34,1835,Online
1836,149,0,2025-04-04,3,29.04,1836,Online
1837,801,14,2025-04-24,3,58.68,1837,In-store
1838,792,21,2025-05-15,1,28.99,1838,In-store
1839,458,17,2025-04-25,3,6.6,1839,Online
1840,217,8,2025-04-12,5,180.95,1840,Online
1841,729,16,2025-04-01,4,81.28,1841,In-store
1842,659,17,2025-04-06,4,8.8,1842,In-store
1843,568,11,2025-05-01,2,30.8,1843,Online
1844,181,7,2025-05-02,1,25.61,1844,In-store
1845,80,5,2025-05-12,1,4.22,1845,In-store
1846,951,17,2025-04-16,1,2.2,1846,In-store
1847,556,15,2025-04-27,1,47.78,1847,In-store
1848,995,2,2025-03-23,1,31.1,1848,Online
1849,69,19,2025-05-09,1,1.98,1849,In-store
1850,368,2,2025-05-03,3,93.3,1850,In-store
1851,736,24,2025-05-03,3,53.85,1851,Online
1852,988,13,2025-04-25,1,2.82,1852,Online
1853,352,17,2025-04-24,1,2.2,1853,Online
1854,829,10,2025-03-18,4,29.36,1854,In-store
1855,227,22,2025-04-14,1,16.62,1855,Online
1856,820,22,2025-04-27,1,16.62,1856,In-store
1857,444,12,2025-04-04,2,29.26,1857,Online
1858,356,0,2025-05-11,3,29.04,1858,In-store
1859,672,12,2025-05-06,5,73.15,1859,Online
1860,723,3,2025-04-29,4,49.84,1860,Online
1861,115,0,2025-05-09,1,9.68,1861,Online
1862,113,8,2025-03-25,5,180.95,1862,Online
1863,625,1,2025-03-30,1,2.5,1863,Online
1864,421,6,2025-04-12,4,99.64,1864,Online
1865,27,14,2025-03-22,4,78.24,1865,Online
1866,451,13,2025-04-06,5,14.1,1866,Online
1867,814,5,2025-03-20,2,8.44,1867,In-store
1868,252,13,2025-04-19,3,8.46,1868,In-store
1869,368,15,2025-04-23,1,47.78,1869,Online
1870,772,7,2025-05-12,2,51.22,1870,Online
1871,937,19,2025-05-12,2,3.96,1871,In-store
1872,524,2,2025-04-26,5,155.5,1872,Online
1873,588,2,2025-03-25,4,124.4,1873,In-store
1874,265,16,2025-04-18,4,81.28,1874,Online
1875,810,17,2025-05-13,1,2.2,1875,Online
1876,948,9,2025-04-28,5,161.85,1876,In-store
1877,348,0,2025-04-09,4,38.72,1877,In-store
1878,317,17,2025-05-12,1,2.2,1878,Online
1879,227,4,2025-05-16,5,60.4,1879,Online
1880,492,6,2025-04-06,4,99.64,1880,In-store
1881,955,2,2025-04-25,2,62.2,1881,Online
1882,183,1,2025-04-23,2,5.0,1882,Online
1883,853,11,2025-05-10,4,61.6,1883,In-store
1884,365,19,2025-03-19,1,1.98,1884,Online
1885,712,10,2025-04-30,5,36.7,1885,In-store
1886,459,17,2025-04-06,5,11.0,1886,Online
1887,68,10,2025-05-02,1,7.34,1887,Online
1888,336,5,2025-04-01,4,16.88,1888,In-store
1889,223,7,2025-04-23,5,128.05,1889,In-store
1890,785,7,2025-04-01,3,76.83,1890,In-store
1891,936,18,2025-04-10,5,47.3,1891,Online
1892,24,11,2025-05-15,4,61.6,1892,In-store
1893,173,2,2025-04-21,4,124.4,1893,In-store
1894,945,3,2025-04-06,2,24.92,1894,In-store
1895,370,15,2025-04-15,1,47.78,1895,In-store
1896,932,13,2025-04-04,5,14.1,1896,Online
1897,671,10,2025-03-19,4,29.36,1897,In-store
1898,423,16,2025-04-24,2,40.64,1898,In-store
1899,611,16,2025-04-25,5,101.6,1899,Online
1900,920,15,2025-05-09,3,143.34,1900,In-store
1901,748,16,2025-05-06,4,81.28,1901,Online
1902,167,7,2025-04-14,5,128.05,1902,In-store
1903,59,21,2025-04-05,3,86.97,1903,In-store
1904,901,20,2025-04-04,4,122.92,1904,Online
1905,663,10,2025-05-08,4,29.36,1905,Online
1906,884,8,2025-05-06,2,72.38,1906,In-store
1907,628,9,2025-04-29,3,97.11,1907,In-store
1908,5,20,2025-04-21,5,153.65,1908,Online
1909,583,22,2025-04-21,4,66.48,1909,In-store
1910,769,4,2025-05-12,3,36.24,1910,In-store
1911,195,12,2025-04-17,5,73.15,1911,Online
1912,738,13,2025-04-30,1,2.82,1912,Online
1913,224,4,2025-04-10,1,12.08,1913,In-store
1914,266,1,2025-05-08,3,7.5,1914,In-store
1915,786,12,2025-05-15,1,14.63,1915,In-store
1916,821,6,2025-04-06,5,124.55,1916,Online
1917,594,13,2025-04-17,4,11.28,1917,In-store
1918,24,4,2025-04-03,5,60.4,1918,Online
1919,248,23,2025-04-26,5,49.8,1919,Online
1920,672,0,2025-04-10,5,48.4,1920,Online
1921,861,10,2025-03-25,3,22.02,1921,Online
1922,544,15,2025-03-31,5,238.9,1922,In-store
1923,913,10,2025-04-21,4,29.36,1923,Online
1924,848,22,2025-04-22,4,66.48,1924,In-store
1925,703,0,2025-04-07,4,38.72,1925,In-store
1926,268,17,2025-05-15,3,6.6,1926,Online
1927,231,17,2025-05-01,2,4.4,1927,In-store
1928,343,18,2025-03-24,1,9.46,1928,In-store
1929,615,16,2025-04-09,5,101.6,1929,In-store
1930,773,24,2025-03-18,4,71.8,1930,In-store
1931,259,25,2025-05-03,5,85.0,1931,Online
1932,140,6,2025-03-25,3,74.73,1932,In-store
1933,951,7,2025-04-02,5,128.05,1933,In-store
1934,967,19,2025-05-10,3,5.94,1934,Online
1935,441,0,2025-03-24,3,29.04,1935,In-store
1936,678,22,2025-03-25,5,83.1,1936,Online
1937,18,10,2025-03-24,2,14.68,1937,In-store
1938,785,13,2025-05-02,3,8.46,1938,In-store
1939,966,3,2025-04-06,3,37.38,1939,In-store
1940,126,11,2025-04-23,4,61.6,1940,Online
1941,658,14,2025-04-07,2,39.12,1941,In-store
1942,997,25,2025-05-11,4,68.0,1942,Online
1943,786,22,2025-05-02,4,66.48,1943,In-store
1944,97,8,2025-04-22,1,36.19,1944,Online
1945,129,21,2025-04-21,3,86.97,1945,In-store
1946,607,9,2025-03-19,5,161.85,1946,Online
1947,735,25,2025-05-05,1,17.0,1947,In-store
1948,139,9,2025-05-15,4,129.48,1948,Online
1949,53,14,2025-03-23,4,78.24,1949,In-store
1950,406,14,2025-04-16,5,97.8,1950,In-store
1951,987,5,2025-05-04,2,8.44,1951,In-store
1952,54,21,2025-03-20,5,144.95,1952,Online
1953,104,5,2025-05-02,4,16.88,1953,In-store
1954,119,1,2025-05-05,1,2.5,1954,Online
1955,165,11,2025-04-06,5,77.0,1955,Online
1956,780,24,2025-04-11,3,53.85,1956,Online
1957,707,12,2025-03-28,5,73.15,1957,Online
1958,362,15,2025-05-13,1,47.78,1958,Online
1959,527,12,2025-04-25,4,58.52,1959,Online
1960,635,24,2025-03-20,4,71.8,1960,In-store
1961,969,6,2025-03-24,4,99.64,1961,In-store
1962,398,5,2025-04-03,3,12.66,1962,Online
1963,217,20,2025-04-02,3,92.19,1963,Online
1964,979,13,2025-03-21,1,2.82,1964,Online
1965,900,23,2025-03-18,5,49.8,1965,Online
1966,860,16,2025-03-24,2,40.64,1966,In-store
1967,990,8,2025-04-30,5,180.95,1967,In-store
1968,669,3,2025-05-13,5,62.3,1968,In-store
1969,553,25,2025-04-02,3,51.0,1969,In-store
1970,768,11,2025-04-28,2,30.8,1970,Online
1971,238,10,2025-04-14,5,36.7,1971,Online
1972,735,21,2025-03-30,4,115.96,1972,In-store
1973,658,9,2025-03-22,2,64.74,1973,Online
1974,515,15,2025-04-20,3,143.34,1974,Online
1975,761,6,2025-03-25,4,99.64,1975,In-store
1976,317,23,2025-04-23,3,29.88,1976,In-store
1977,934,5,2025-05-10,1,4.22,1977,In-store
1978,182,3,2025-04-25,3,37.38,1978,In-store
1979,813,14,2025-03-27,4,78.24,1979,In-store
1980,600,7,2025-03-18,3,76.83,1980,In-store
1981,969,2,2025-04-21,3,93.3,1981,Online
1982,22,24,2025-03-27,3,53.85,1982,Online
1983,425,8,2025-04-05,1,36.19,1983,Online
1984,869,17,2025-04-05,1,2.2,1984,In-store
1985,156,19,2025-04-11,3,5.94,1985,In-store
1986,28,1,2025-03-19,1,2.5,1986,In-store
1987,105,16,2025-05-08,5,101.6,1987,In-store
1988,676,8,2025-04-02,4,144.76,1988,Online
1989,926,9,2025-04-10,1,32.37,1989,In-store
1990,771,0,2025-04-13,2,19.36,1990,Online
1991,308,12,2025-03-26,3,43.89,1991,In-store
1992,886,5,2025-05-17,1,4.22,1992,Online
1993,745,14,2025-04-23,4,78.24,1993,In-store
1994,672,1,2025-03-31,5,12.5,1994,In-store
1995,382,19,2025-03-26,1,1.98,1995,Online
1996,449,25,2025-04-15,1,17.0,1996,Online
1997,218,21,2025-04-28,1,28.99,1997,Online
1998,882,18,2025-05-10,3,28.38,1998,In-store
1999,584,0,2025-04-28,4,38.72,1999,In-store
2000,785,3,2025-04-18,2,24.92,2000,Online
2001,148,25,2025-04-04,3,51.0,2001,Online
2002,304,12,2025-04-02,3,43.89,2002,Online
2003,905,12,2025-04-22,4,58.52,2003,Online
2004,14,12,2025-05-10,4,58.52,2004,Online
2005,666,8,2025-04-25,4,144.76,2005,In-store
2006,229,23,2025-05-07,3,29.88,2006,Online
2007,675,12,2025-04-29,3,43.89,2007,Online
2008,510,20,2025-04-19,5,153.65,2008,In-store
2009,439,17,2025-03-18,4,8.8,2009,Online
2010,339,9,2025-03-19,2,64.74,2010,Online
2011,71,17,2025-04-03,1,2.2,2011,Online
2012,971,12,2025-05-17,3,43.89,2012,In-store
2013,877,20,2025-04-05,4,122.92,2013,Online
2014,97,18,2025-04-26,4,37.84,2014,Online
2015,809,3,2025-05-01,2,24.92,2015,In-store
2016,573,11,2025-04-07,4,61.6,2016,In-store
2017,589,8,2025-04-01,5,180.95,2017,In-store
2018,670,20,2025-04-23,5,153.65,2018,In-store
2019,11,13,2025-03-28,3,8.46,2019,Online
2020,321,7,2025-05-06,3,76.83,2020,In-store
2021,613,6,2025-04-05,2,49.82,2021,In-store
2022,477,18,2025-05-03,5,47.3,2022,Online
2023,188,3,2025-05-10,4,49.84,2023,In-store
2024,742,3,2025-05-17,4,49.84,2024,In-store
2025,584,15,2025-05-12,5,238.9,2025,Online
2026,718,16,2025-04-15,5,101.6,2026,Online
2027,867,15,2025-05-04,4,191.12,2027,In-store
2028,399,11,2025-05-06,3,46.2,2028,In-store
2029,510,15,2025-05-01,2,95.56,2029,In-store
2030,856,1,2025-04-13,4,10.0,2030,Online
2031,879,20,2025-04-29,4,122.92,2031,Online
2032,856,12,2025-03-22,3,43.89,2032,Online
2033,191,15,2025-04-12,4,191.12,2033,Online
2034,122,7,2025-04-29,5,128.05,2034,Online
2035,806,2,2025-04-06,4,124.4,2035,Online
2036,724,4,2025-04-17,5,60.4,2036,Online
2037,199,1,2025-04-01,4,10.0,2037,Online
2038,513,4,2025-04-26,2,24.16,2038,Online
2039,337,12,2025-04-24,3,43.89,2039,In-store
2040,474,12,2025-03-31,5,73.15,2040,Online
2041,731,4,2025-04-23,1,12.08,2041,In-store
2042,244,21,2025-05-16,1,28.99,2042,In-store
2043,676,10,2025-05-09,4,29.36,2043,Online
2044,290,2,2025-04-25,2,62.2,2044,Online
2045,35,21,2025-05-06,1,28.99,2045,Online
2046,149,25,2025-04-10,2,34.0,2046,In-store
2047,735,10,2025-05-16,5,36.7,2047,In-store
2048,645,25,2025-04-26,1,17.0,2048,Online
2049,427,19,2025-05-09,5,9.9,2049,Online
2050,410,25,2025-03-26,3,51.0,2050,In-store
2051,353,3,2025-04-07,1,12.46,2051,In-store
2052,918,9,2025-05-12,5,161.85,2052,Online
2053,605,0,2025-04-03,2,19.36,2053,In-store
2054,872,11,2025-05-13,2,30.8,2054,Online
2055,825,9,2025-05-03,3,97.11,2055,Online
2056,82,1,2025-04-05,5,12.5,2056,In-store
2057,251,22,2025-05-01,3,49.86,2057,Online
2058,637,17,2025-04-07,4,8.8,2058,In-store
2059,379,0,2025-03-18,5,48.4,2059,Online
2060,514,21,2025-03-23,2,57.98,2060,In-store
2061,250,19,2025-03-21,4,7.92,2061,In-store
2062,116,13,2025-04-10,4,11.28,2062,Online
2063,4,11,2025-05-17,3,46.2,2063,In-store
2064,19,9,2025-03-28,5,161.85,2064,In-store
2065,357,21,2025-03-18,2,57.98,2065,Online
2066,39,23,2025-05-03,1,9.96,2066,In-store
2067,30,5,2025-04-22,1,4.22,2067,In-store
2068,898,12,2025-04-29,5,73.15,2068,In-store
2069,53,12,2025-05-07,3,43.89,2069,Online
2070,100,0,2025-05-10,3,29.04,2070,Online
2071,633,20,2025-04-28,1,30.73,2071,Online
2072,213,7,2025-04-09,2,51.22,2072,Online
2073,720,20,2025-04-26,4,122.92,2073,Online
2074,597,8,2025-04-10,4,144.76,2074,In-store
2075,808,1,2025-04-21,3,7.5,2075,In-store
2076,332,6,2025-05-11,5,124.55,2076,Online
2077,703,23,2025-05-05,3,29.88,2077,In-store
2078,111,20,2025-03-31,2,61.46,2078,Online
2079,739,16,2025-03-24,1,20.32,2079,In-store
2080,365,1,2025-05-09,1,2.5,2080,Online
2081,207,18,2025-04-19,1,9.46,2081,Online
2082,137,11,2025-03-19,5,77.0,2082,In-store
2083,319,19,2025-05-05,1,1.98,2083,Online
2084,122,7,2025-05-07,2,51.22,2084,In-store
2085,573,3,2025-04-23,4,49.84,2085,Online
2086,369,10,2025-03-31,1,7.34,2086,In-store
2087,295,13,2025-04-07,2,5.64,2087,Online
2088,899,3,2025-05-01,1,12.46,2088,Online
2089,815,3,2025-04-19,4,49.84,2089,In-store
2090,774,4,2025-03-18,3,36.24,2090,In-store
2091,131,11,2025-03-18,5,77.0,2091,Online
2092,767,10,2025-04-23,4,29.36,2092,Online
2093,122,8,2025-04-28,5,180.95,2093,Online
2094,760,18,2025-04-02,4,37.84,2094,In-store
2095,987,19,2025-04-09,1,1.98,2095,Online
2096,979,19,2025-03-29,5,9.9,2096,Online
2097,281,0,2025-04-04,1,9.68,2097,In-store
2098,529,24,2025-04-13,5,89.75,2098,In-store
2099,799,10,2025-04-23,1,7.34,2099,Online
2100,609,24,2025-04-08,2,35.9,2100,In-store
2101,191,7,2025-05-14,1,25.61,2101,Online
2102,572,23,2025-03-24,3,29.88,2102,Online
2103,767,13,2025-05-14,3,8.46,2103,In-store
2104,985,1,2025-04-01,1,2.5,2104,In-store
2105,837,13,2025-04-19,5,14.1,2105,Online
2106,9,24,2025-05-06,4,71.8,2106,Online
2107,459,7,2025-05-13,5,128.05,2107,Online
2108,69,8,2025-04-30,3,108.57,2108,Online
2109,413,22,2025-04-26,2,33.24,2109,In-store
2110,961,20,2025-05-10,3,92.19,2110,In-store
2111,761,25,2025-05-12,4,68.0,2111,In-store
2112,889,13,2025-04-04,1,2.82,2112,In-store
2113,432,1,2025-04-19,1,2.5,2113,In-store
2114,888,24,2025-04-15,3,53.85,2114,Online
2115,237,3,2025-04-21,3,37.38,2115,In-store
2116,165,6,2025-03-30,1,24.91,2116,In-store
2117,502,12,2025-04-05,2,29.26,2117,In-store
2118,394,7,2025-05-09,3,76.83,2118,Online
2119,982,17,2025-03-24,4,8.8,2119,Online
2120,793,4,2025-04-12,5,60.4,2120,Online
2121,320,22,2025-04-14,1,16.62,2121,Online
2122,356,22,2025-04-07,5,83.1,2122,In-store
2123,805,0,2025-04-10,3,29.04,2123,Online
2124,285,6,2025-03-19,5,124.55,2124,Online
2125,379,7,2025-05-15,2,51.22,2125,Online
2126,270,1,2025-04-29,3,7.5,2126,Online
2127,856,15,2025-05-11,1,47.78,2127,In-store
2128,226,11,2025-04-13,2,30.8,2128,Online
2129,966,2,2025-05-10,3,93.3,2129,In-store
2130,130,3,2025-05-03,3,37.38,2130,In-store
2131,221,16,2025-04-18,2,40.64,2131,Online
2132,225,3,2025-05-08,2,24.92,2132,Online
2133,90,17,2025-04-22,1,2.2,2133,In-store
2134,152,4,2025-05-17,3,36.24,2134,In-store
2135,745,18,2025-04-10,3,28.38,2135,Online
2136,803,17,2025-05-05,2,4.4,2136,In-store
2137,39,5,2025-04-17,5,21.1,2137,In-store
2138,313,5,2025-04-17,1,4.22,2138,In-store
2139,54,13,2025-03-20,4,11.28,2139,In-store
2140,955,25,2025-03-28,1,17.0,2140,In-store
2141,984,7,2025-05-06,3,76.83,2141,In-store
2142,562,4,2025-05-12,4,48.32,2142,Online
2143,268,15,2025-05-03,3,143.34,2143,In-store
2144,658,19,2025-03-19,5,9.9,2144,In-store
2145,76,10,2025-04-01,1,7.34,2145,In-store
2146,811,0,2025-04-07,1,9.68,2146,Online
2147,166,5,2025-05-07,3,12.66,2147,In-store
2148,149,10,2025-04-17,4,29.36,2148,In-store
2149,619,24,2025-04-17,4,71.8,2149,Online
2150,425,9,2025-05-07,5,161.85,2150,In-store
2151,71,18,2025-04-26,5,47.3,2151,In-store
2152,761,2,2025-05-17,1,31.1,2152,In-store
2153,728,0,2025-04-17,5,48.4,2153,Online
2154,373,13,2025-04-30,5,14.1,2154,In-store
2155,936,25,2025-04-08,2,34.0,2155,In-store
2156,681,14,2025-04-17,3,58.68,2156,Online
2157,585,11,2025-04-10,4,61.6,2157,Online
2158,77,14,2025-05-17,1,19.56,2158,In-store
2159,612,4,2025-05-13,5,60.4,2159,In-store
2160,258,11,2025-03-27,1,15.4,2160,In-store
2161,121,1,2025-04-12,5,12.5,2161,Online
2162,856,17,2025-03-26,1,2.2,2162,Online
2163,506,9,2025-03-24,1,32.37,2163,Online
2164,307,16,2025-05-11,4,81.28,2164,Online
2165,396,10,2025-03-30,1,7.34,2165,Online
2166,776,14,2025-03-30,4,78.24,2166,In-store
2167,260,10,2025-03-31,3,22.02,2167,In-store
2168,77,16,2025-03-31,5,101.6,2168,In-store
2169,269,3,2025-03-25,4,49.84,2169,Online
2170,648,6,2025-03-22,2,49.82,2170,In-store
2171,813,25,2025-03-23,2,34.0,2171,In-store
2172,422,25,2025-04-15,3,51.0,2172,Online
2173,918,19,2025-05-15,4,7.92,2173,Online
2174,188,2,2025-04-13,1,31.1,2174,In-store
2175,485,12,2025-05-02,1,14.63,2175,Online
2176,861,15,2025-04-14,2,95.56,2176,Online
2177,138,2,2025-05-13,2,62.2,2177,Online
2178,14,8,2025-04-22,4,144.76,2178,In-store
2179,139,4,2025-04-25,1,12.08,2179,In-store
2180,459,14,2025-04-27,2,39.12,2180,In-store
2181,363,9,2025-05-03,5,161.85,2181,Online
